frame,pts_seconds,gray_mean,mean_absolute_difference
2543,105.958,10.1607,0.1442
2544,106.000,6.7068,3.5665
2545,106.042,6.9063,0.2657
2546,106.083,34.1014,27.2003
2547,106.125,20.5359,13.7439
2548,106.167,20.5554,0.1725
2549,106.208,17.2358,5.8990
2550,106.250,17.3983,0.2566
2551,106.292,14.0316,8.9176
2552,106.333,14.0368,0.0676
2553,106.375,31.7644,23.8473
2554,106.417,41.9822,10.2218
2555,106.458,42.0047,0.5709
2556,106.500,121.4193,89.7105
2557,106.542,121.6240,1.1804
2558,106.583,47.8131,81.6679
2559,106.625,47.9429,0.4408
2560,106.667,37.0761,10.8714
2561,106.708,37.0582,0.4369
2562,106.750,94.7269,73.7512
2563,106.792,65.6265,61.1578
2564,106.833,65.7128,0.7717
2565,106.875,72.1173,6.4262
2566,106.917,72.6262,1.0872
2567,106.958,27.6611,50.6305
2568,107.000,27.7759,0.2640
2569,107.042,26.7588,24.7858
2570,107.083,40.3539,22.3470
2571,107.125,40.4824,0.3222
2572,107.167,40.6552,0.1946
2573,107.208,40.6933,0.1522
2574,107.250,16.1640,24.7652
2575,107.292,16.1777,0.0964
2576,107.333,16.3268,2.6967
2577,107.375,15.4006,0.9842
2578,107.417,15.4865,0.1828
2579,107.458,103.0604,87.5853
2580,107.500,102.9179,1.2763
2581,107.542,53.8503,52.4759
2582,107.583,53.8318,0.2457
2583,107.625,53.6396,0.3386
2584,107.667,27.1557,26.4987
2585,107.708,27.1705,0.2636
2586,107.750,25.9269,2.3668
2587,107.792,25.8693,0.2598
2588,107.833,27.7996,2.5630
2589,107.875,27.7244,0.2816
2590,107.917,27.6169,0.2765
2591,107.958,44.4231,17.0910
2592,108.000,44.4292,0.1780
2593,108.042,45.4409,3.1700
2594,108.083,45.1843,0.4549
2595,108.125,42.1726,47.1540
2596,108.167,42.1697,0.2708
2597,108.208,41.8867,0.5114
2598,108.250,56.1485,14.7406
2599,108.292,55.8950,0.5348
2600,108.333,69.0764,13.1869
2601,108.375,69.1069,0.4773
2602,108.417,69.1817,0.2835
2603,108.458,69.9404,4.2692
2604,108.500,69.9928,0.1321
2605,108.542,69.9672,0.0698
2606,108.583,47.8360,23.0288
2607,108.625,47.8465,0.0550
2608,108.667,43.1443,5.1279
2609,108.708,43.1675,0.0597
2610,108.750,43.1508,0.0813
2611,108.792,37.6773,7.2271
2612,108.833,37.7080,0.1255
2613,108.875,64.6357,26.9689
2614,108.917,64.6781,0.1467
2615,108.958,64.6885,0.1538
2616,109.000,67.5574,4.3900
2617,109.042,67.6913,0.2775
2618,109.083,40.2246,27.5438
2619,109.125,40.2260,0.1098
2620,109.167,40.2388,0.1111
2621,109.208,41.3002,3.2158
2622,109.250,41.2622,0.1226
2623,109.292,42.8543,2.6416
2624,109.333,42.9422,0.1703
2625,109.375,42.9422,0.0824
2626,109.417,74.6342,31.8047
2627,109.458,74.7003,0.3201
2628,109.500,71.7178,4.1118
2629,109.542,71.8652,0.2196
2630,109.583,71.8759,0.0150
2631,109.625,166.6671,112.7504
2632,109.667,166.7234,0.5953
2633,109.708,187.4446,30.3260
2634,109.750,187.4707,0.4010
2635,109.792,187.5180,0.3258
2636,109.833,148.9603,53.4651
2637,109.875,148.9517,0.6048
2638,109.917,156.8540,40.6013
2639,109.958,156.8807,0.3934
2640,110.000,156.9106,0.3908
2641,110.042,123.8330,45.2574
2642,110.083,123.7631,0.8855
2643,110.125,152.2095,30.5885
2644,110.167,152.1973,0.7333
2645,110.208,152.2970,0.6035
2646,110.250,153.2813,21.6646
2647,110.292,153.2420,0.5814
2648,110.333,106.5496,46.7006
2649,110.375,106.4698,0.7640
2650,110.417,106.6170,0.4123
2651,110.458,101.7799,12.5175
2652,110.500,101.8049,0.6910
2653,110.542,93.1258,13.1389
2654,110.583,93.2501,0.3221
2655,110.625,93.1945,0.3120
2656,110.667,101.5985,23.4801
2657,110.708,101.7287,0.3077
2658,110.750,101.7344,0.0111
2659,110.792,90.1322,26.5496
2660,110.833,90.1263,0.0276
2661,110.875,99.1352,17.1038
2662,110.917,99.0263,3.0471
2663,110.958,99.0221,0.2282
2664,111.000,76.1848,31.3454
2665,111.042,76.2702,0.3306
2666,111.083,113.6218,37.3910
2667,111.125,113.7168,0.2201
2668,111.167,113.6689,0.2256
2669,111.208,93.0998,21.6155
2670,111.250,92.9555,0.7385
2671,111.292,81.3164,12.6796
2672,111.333,81.7893,0.7349
2673,111.375,81.6773,0.4663
2674,111.417,59.4257,54.7758
2675,111.458,59.7344,0.7702
2676,111.500,75.6027,17.8502
2677,111.542,75.6692,0.2164
2678,111.583,75.7948,0.3330
2679,111.625,84.7542,13.0218
2680,111.667,84.7492,0.6463
2681,111.708,89.0494,8.0707
2682,111.750,89.3818,0.4132
2683,111.792,89.4473,0.0858
2684,111.833,101.2318,15.6922
2685,111.875,101.2181,0.3193
2686,111.917,63.9022,38.3266
2687,111.958,64.0364,0.1998
2688,112.000,64.0929,0.1863
2689,112.042,101.6884,39.1194
2690,112.083,101.6846,0.1689
2691,112.125,106.1177,11.0697
2692,112.167,106.1482,0.2804
2693,112.208,106.2500,0.1440
2694,112.250,81.1117,28.2844
2695,112.292,81.0941,0.3749
2696,112.333,53.8206,28.5969
2697,112.375,53.8289,0.3183
2698,112.417,53.8366,0.2311
2699,112.458,101.2989,60.9528
2700,112.500,101.2867,0.7693
2701,112.542,126.3354,80.6946
2702,112.583,126.3256,0.5080
2703,112.625,126.4216,0.2959
2704,112.667,177.8663,71.1589
2705,112.708,177.8600,1.1840
2706,112.750,33.0585,144.8033
2707,112.792,33.2316,0.3470
2708,112.833,33.2118,0.1199
2709,112.875,22.9886,17.0778
2710,112.917,22.9996,0.0920
2711,112.958,22.9794,0.0857
2712,113.000,148.5744,125.8927
2713,113.042,149.3580,1.9963
2714,113.083,19.1686,130.1900
2715,113.125,19.1857,0.0753
2716,113.167,19.2026,0.0733
2717,113.208,38.2481,24.7980
2718,113.250,38.1949,0.2645
2719,113.292,35.1625,14.9528
2720,113.333,35.1765,0.1501
2721,113.375,35.0630,0.2094
2722,113.417,29.9794,27.6373
2723,113.458,29.9671,0.3082
2724,113.500,36.6355,16.7618
2725,113.542,36.9263,0.6998
2726,113.583,36.7348,0.4867
2727,113.625,16.1246,25.1116
2728,113.667,16.1791,0.1852
2729,113.708,34.0317,19.7540
2730,113.750,34.0329,0.1014
2731,113.792,34.0385,0.0713
2732,113.833,21.6411,16.7147
2733,113.875,21.6505,0.0508
2734,113.917,18.2776,6.6217
2735,113.958,18.1326,0.2230
2736,114.000,18.1715,0.1297
2737,114.042,30.1347,15.7679
2738,114.083,30.1585,0.0890
2739,114.125,30.0426,7.7975
2740,114.167,30.0881,0.3347
2741,114.208,30.1196,0.0557
2742,114.250,33.8597,10.6360
2743,114.292,33.8874,0.2474
2744,114.333,20.7889,18.9844
2745,114.375,20.8036,0.0328
2746,114.417,20.7750,0.1192
2747,114.458,19.4178,8.8097
2748,114.500,19.4030,0.1769
2749,114.542,17.1736,6.1235
2750,114.583,17.1873,0.0816
2751,114.625,17.1551,0.0856
2752,114.667,36.4686,22.5293
2753,114.708,36.5154,0.2208
2754,114.750,26.1818,16.4654
2755,114.792,26.1809,0.0959
2756,114.833,26.1647,0.1589
2757,114.875,68.9243,51.6284
2758,114.917,68.8274,1.0224
2759,114.958,65.6595,6.8180
2760,115.000,65.6525,0.0741
2761,115.042,65.6755,0.0284
2762,115.083,89.2097,24.6342
2763,115.125,89.2482,1.1223
2764,115.167,89.3775,0.7156
2765,115.208,121.4354,33.9096
2766,115.250,121.6062,1.3825
2767,115.292,53.9211,67.7359
2768,115.333,54.0480,0.7801
2769,115.375,54.0967,0.5158
2770,115.417,29.6464,24.8225
2771,115.458,29.5990,0.1743
2772,115.500,25.2157,5.2789
2773,115.542,25.2363,0.0668
2774,115.583,25.2372,0.1081
2775,115.625,46.1874,21.0308
2776,115.667,45.9164,0.6098
2777,115.708,42.9230,4.2581
2778,115.750,42.9320,0.0315
2779,115.792,42.8777,0.0876
2780,115.833,29.1885,14.6518
2781,115.875,29.1705,0.0242
2782,115.917,38.8051,9.8461
2783,115.958,39.0476,2.4176
2784,116.000,39.0710,0.0991
2785,116.042,49.7415,12.0007
2786,116.083,49.8039,0.1543
2787,116.125,55.1434,7.5492
2788,116.167,55.1685,0.0974
2789,116.208,55.1800,0.0182
2790,116.250,32.4430,23.1859
2791,116.292,32.3870,0.2944
2792,116.333,29.6362,4.8507
2793,116.375,29.6693,0.0819
2794,116.417,29.6246,0.1731
2795,116.458,24.7284,5.6943
2796,116.500,24.6840,0.2103
2797,116.542,42.0788,17.5881
2798,116.583,42.1296,0.2269
2799,116.625,42.1568,0.1624
2800,116.667,26.8212,20.3053
2801,116.708,26.8179,0.0719
2802,116.750,18.7138,12.3137
2803,116.792,18.7627,0.1217
2804,116.833,18.7895,0.1764
2805,116.875,31.5298,14.6887
2806,116.917,31.4586,0.2636
2807,116.958,42.5597,18.0592
2808,117.000,42.6599,0.4331
2809,117.042,42.6588,0.2405
2810,117.083,67.1705,33.6611
2811,117.125,67.1466,0.3377
2812,117.167,42.6349,31.7871
2813,117.208,42.6380,0.0798
2814,117.250,42.6372,0.1082
2815,117.292,59.6501,27.7099
2816,117.333,59.6944,0.1385
2817,117.375,59.6777,0.1384
2818,117.417,71.4660,31.8549
2819,117.458,71.5118,0.6696
2820,117.500,80.2763,29.3305
2821,117.542,80.3015,0.2012
2822,117.583,80.3309,0.0725
2823,117.625,23.0899,58.5156
2824,117.667,23.0728,0.1356
2825,117.708,32.1044,14.6256
2826,117.750,32.0438,0.3475
2827,117.792,32.0409,0.3130
2828,117.833,30.6840,18.9947
2829,117.875,30.6696,0.1969
2830,117.917,28.8849,13.1851
2831,117.958,28.8460,0.2392
2832,118.000,28.7959,0.1995
2833,118.042,36.2948,11.5211
2834,118.083,36.3273,0.2212
2835,118.125,74.7947,49.7936
2836,118.167,74.9443,0.2588
2837,118.208,74.9116,0.2315
2838,118.250,47.9121,31.0528
2839,118.292,47.9850,0.5371
2840,118.333,45.0743,12.6765
2841,118.375,45.1383,0.4343
2842,118.417,45.2252,0.3942
2843,118.458,58.2119,41.6056
2844,118.500,58.1507,0.3386
2845,118.542,53.8141,6.6311
2846,118.583,53.8936,0.2450
2847,118.625,53.6891,0.3627
2848,118.667,45.6818,8.6783
2849,118.708,45.6501,0.0843
2850,118.750,46.7730,6.8815
2851,118.792,46.8835,0.2079
2852,118.833,46.8913,0.0524
2853,118.875,49.5713,5.8813
2854,118.917,49.5389,0.2798
2855,118.958,58.9452,9.5398
2856,119.000,59.0008,0.1393
2857,119.042,58.9635,0.1506
2858,119.083,60.8385,5.8071
2859,119.125,60.8242,0.2134
2860,119.167,50.1682,11.6446
2861,119.208,50.1562,0.0781
2862,119.250,50.1668,0.0998
2863,119.292,62.8726,13.4546
2864,119.333,62.8918,0.2003
2865,119.375,75.8454,13.9694
2866,119.417,75.9082,0.2447
2867,119.458,75.9025,0.1776
2868,119.500,72.8850,8.7965
2869,119.542,72.8805,0.0704
2870,119.583,72.9161,0.0690
2871,119.625,64.7573,14.0732
2872,119.667,64.7957,0.2783
2873,119.708,57.4501,22.2605
2874,119.750,57.5347,0.4499
2875,119.792,57.5633,0.3601
2876,119.833,75.1647,33.6407
2877,119.875,75.0752,0.3913
2878,119.917,90.1579,19.4699
2879,119.958,90.1908,0.2253
2880,120.000,90.0847,0.2189
2881,120.042,106.3995,20.2448
2882,120.083,106.5189,0.3134
2883,120.125,80.4912,28.6697
2884,120.167,80.5186,0.0575
2885,120.208,80.4939,0.0596
2886,120.250,108.2549,30.9313
2887,120.292,108.3870,0.3906
2888,120.333,102.5763,15.1217
2889,120.375,102.7254,0.3363
2890,120.417,102.5997,0.4761
2891,120.458,103.1702,12.2809
2892,120.500,103.0638,0.4316
2893,120.542,74.9337,29.7711
2894,120.583,74.8473,0.2657
2895,120.625,74.6572,0.2929
2896,120.667,66.0493,13.2830
2897,120.708,66.0678,0.2185
2898,120.750,62.1280,10.7048
2899,120.792,62.1259,0.0711
2900,120.833,62.1741,0.0695
2901,120.875,107.4703,45.9229
2902,120.917,107.4642,0.0217
2903,120.958,102.4967,12.1908
2904,121.000,101.7454,3.0295
2905,121.042,101.7658,0.1328
2906,121.083,69.4645,34.2673
2907,121.125,69.2991,0.3415
2908,121.167,68.2202,9.2345
2909,121.208,68.1562,0.2837
2910,121.250,68.0669,0.1852
2911,121.292,68.3977,10.0028
2912,121.333,68.3738,0.1899
2913,121.375,110.6538,42.8806
2914,121.417,110.7263,0.3522
2915,121.458,110.6490,0.4073
2916,121.500,78.4374,34.0239
2917,121.542,78.4101,0.1175
2918,121.583,64.9677,15.9554
2919,121.625,65.0099,0.1243
2920,121.667,65.0588,0.0889
2921,121.708,66.3754,19.0337
2922,121.750,66.5856,0.5765
2923,121.792,66.4499,0.5666
2924,121.833,31.7536,35.8248
2925,121.875,31.8114,0.1360
2926,121.917,22.8294,9.2479
2927,121.958,22.8491,0.0840
2928,122.000,22.8433,0.0350
2929,122.042,13.0119,9.9966
2930,122.083,13.0560,0.0903
2931,122.125,13.4514,0.6222
2932,122.167,13.4760,0.1203
2933,122.208,13.3496,0.1838
2934,122.250,11.3867,3.0085
2935,122.292,11.3485,0.0888
2936,122.333,27.2714,16.0552
2937,122.375,27.2793,0.0387
2938,122.417,27.2666,0.0452
2939,122.458,24.8217,11.5804
2940,122.500,25.6637,2.1924
2941,122.542,25.9141,21.2093
2942,122.583,25.9223,0.0547
2943,122.625,25.9365,0.0308
2944,122.667,96.9823,77.5128
2945,122.708,96.8320,1.5218
2946,122.750,35.0606,71.5986
2947,122.792,35.0421,0.2866
2948,122.833,35.0857,0.2173
2949,122.875,152.8326,122.9057
2950,122.917,152.8523,1.1541
2951,122.958,75.9688,90.5805
2952,123.000,76.2843,0.6846
2953,123.042,76.1366,0.6341
2954,123.083,51.3147,37.3788
2955,123.125,51.3027,0.5705
2956,123.167,19.7570,38.4655
2957,123.208,19.7844,0.0853
2958,123.250,19.7337,0.1151
2959,123.292,58.5273,43.0914
2960,123.333,58.5460,0.6608
2961,123.375,39.3039,21.9057
2962,123.417,39.2969,0.2124
2963,123.458,39.2560,0.2373
2964,123.500,24.9173,14.6765
2965,123.542,24.9080,0.0824
2966,123.583,42.7070,29.7124
2967,123.625,42.8268,0.2937
2968,123.667,42.7770,0.2775
2969,123.708,60.6022,17.8467
2970,123.750,60.8414,0.4302
2971,123.792,53.5344,12.1011
2972,123.833,53.7839,0.4753
2973,123.875,53.7983,0.0797
2974,123.917,36.3018,18.1485
2975,123.958,36.3254,0.0717
2976,124.000,36.3023,0.1107
2977,124.042,33.7797,2.9477
2978,124.083,33.7753,0.1211
2979,124.125,30.6615,3.5224
2980,124.167,30.5873,0.1817
2981,124.208,30.6677,0.1019
2982,124.250,48.5287,17.9381
2983,124.292,48.5349,0.2562
2984,124.333,64.4091,56.9955
2985,124.375,64.4183,0.4775
2986,124.417,64.4562,0.3820
2987,124.458,48.5317,17.0556
2988,124.500,48.5212,0.3572
2989,124.542,44.2201,4.6418
2990,124.583,44.2401,0.0877
2991,124.625,44.2145,0.1342
2992,124.667,44.5824,2.9956
2993,124.708,44.5720,0.4558
2994,124.750,92.6842,48.1140
2995,124.792,92.7609,0.3757
2996,124.833,92.5114,0.4467
2997,124.875,78.0292,14.9525
2998,124.917,78.0487,0.3182
2999,124.958,80.7725,5.9198
3000,125.000,80.8996,0.2627
3001,125.042,80.8500,0.2615
3002,125.083,73.8317,8.7215
3003,125.125,73.7951,0.2921
3004,125.167,73.5237,3.0754
3005,125.208,73.4358,0.2477
3006,125.250,73.4360,0.0563
3007,125.292,73.4400,0.0093
3008,125.333,82.8092,10.5297
3009,125.375,82.7634,0.3465
3010,125.417,59.7616,23.0367
3011,125.458,59.7955,0.0693
3012,125.500,59.7883,0.0788
3013,125.542,82.4855,22.7677
3014,125.583,82.4281,0.3905
3015,125.625,93.1495,12.0511
3016,125.667,93.1856,0.1523
3017,125.708,93.2041,0.0570
3018,125.750,68.4818,24.7923
3019,125.792,68.4713,0.1998
3020,125.833,65.9493,5.0232
3021,125.875,66.0627,0.2650
3022,125.917,66.0517,0.0878
3023,125.958,179.2775,119.9037
3024,126.000,179.2849,0.0444
3025,126.042,137.5716,55.2159
3026,126.083,137.6016,0.0888
3027,126.125,137.5886,0.0496
3028,126.167,145.7137,59.0889
3029,126.208,145.7432,0.1921
3030,126.250,145.6409,0.5349
3031,126.292,144.3118,34.7370
3032,126.333,144.2135,0.7034
3033,126.375,106.5381,37.8161
3034,126.417,106.5220,0.3771
3035,126.458,106.4117,0.3105
3036,126.500,142.0308,36.6089
3037,126.542,142.0964,0.3590
3038,126.583,111.3633,31.1953
3039,126.625,111.4114,0.2715
3040,126.667,111.4124,0.2731
3041,126.708,109.2629,12.2363
3042,126.750,109.4364,0.4379
3043,126.792,83.2761,26.7616
3044,126.833,83.4144,0.3657
3045,126.875,83.3691,0.2972
3046,126.917,96.6655,23.0341
3047,126.958,96.4434,0.5199
3048,127.000,86.4454,22.4841
3049,127.042,86.3235,0.4408
3050,127.083,86.1878,0.4263
3051,127.125,92.4096,21.7541
3052,127.167,92.6753,0.5587
3053,127.208,99.3440,18.7218
3054,127.250,99.4383,0.1330
3055,127.292,99.4685,0.0477
3056,127.333,65.8128,34.6140
3057,127.375,65.8144,0.4100
3058,127.417,90.0274,24.4669
3059,127.458,90.1190,0.5628
3060,127.500,89.3919,1.5522
3061,127.542,88.7011,11.8782
3062,127.583,88.7451,0.5451
3063,127.625,69.5902,56.5787
3064,127.667,69.5599,0.4352
3065,127.708,69.6130,0.2801
3066,127.750,47.4231,24.3763
3067,127.792,47.4573,0.2343
3068,127.833,71.5102,24.9777
3069,127.875,71.5744,0.3189
3070,127.917,71.6322,0.3413
3071,127.958,75.7038,8.9598
3072,128.000,75.6452,0.1238
3073,128.042,86.4835,13.6390
3074,128.083,86.4782,0.0615
3075,128.125,86.4835,0.0273
3076,128.167,84.6219,9.9664
3077,128.208,84.6545,0.1716
3078,128.250,58.1955,28.2751
3079,128.292,58.2578,0.2424
3080,128.333,58.2467,0.3008
3081,128.375,51.2789,12.2763
3082,128.417,51.3034,0.1163
3083,128.458,51.3036,0.0057
3084,128.500,49.6853,8.4779
3085,128.542,49.6876,0.1608
3086,128.583,86.8761,38.0343
3087,128.625,86.9121,0.1243
3088,128.667,86.8727,0.1457
3089,128.708,105.9957,61.6774
3090,128.750,106.0103,0.0524
3091,128.792,93.2835,68.5909
3092,128.833,93.2993,0.0705
3093,128.875,93.2990,0.0053
3094,128.917,155.9657,67.4526
3095,128.958,155.8621,1.0892
3096,129.000,19.7885,136.0743
3097,129.042,19.8097,0.0368
3098,129.083,19.8071,0.0241
3099,129.125,35.4838,19.6382
3100,129.167,35.4858,0.1441
3101,129.208,133.7982,102.0277
3102,129.250,133.7482,0.3189
3103,129.292,133.7515,0.0153
3104,129.333,20.2465,113.5285
3105,129.375,20.2749,0.1309
3106,129.417,33.5647,22.1481
3107,129.458,33.5534,0.0819
3108,129.500,33.5722,0.0881
3109,129.542,32.9044,14.0549
3110,129.583,32.9183,0.2062
3111,129.625,44.3770,22.9596
3112,129.667,44.3943,0.3291
3113,129.708,44.4449,0.1147
3114,129.750,35.7920,26.0940
3115,129.792,35.8216,0.4099
3116,129.833,35.2821,15.9217
3117,129.875,35.3143,0.4499
3118,129.917,35.3177,0.3196
3119,129.958,13.6588,26.5963
3120,130.000,13.6428,0.0547
3121,130.042,13.0420,5.4121
3122,130.083,13.0224,0.0649
3123,130.125,13.0106,0.0446
3124,130.167,12.7129,5.3179
3125,130.208,12.7240,0.0661
3126,130.250,13.2769,5.2178
3127,130.292,13.2840,0.0952
3128,130.333,13.2887,0.0730
3129,130.375,13.8321,5.3494
3130,130.417,13.8189,0.0907
3131,130.458,14.5936,4.8951
3132,130.500,14.5979,0.0579
3133,130.542,14.6022,0.0446
3134,130.583,14.0680,7.2941
3135,130.625,14.0751,0.0389
3136,130.667,14.0861,0.0621
3137,130.708,15.7655,7.7659
3138,130.750,15.7860,0.1402
3139,130.792,16.1637,4.6326
3140,130.833,16.1584,0.0536
3141,130.875,16.1703,0.0268
3142,130.917,16.8941,7.1496
3143,130.958,16.9111,0.1148
3144,131.000,14.9005,8.2620
3145,131.042,14.9047,0.1099
3146,131.083,15.7774,1.1832
3147,131.125,63.0135,51.3647
3148,131.167,62.9589,0.8517
3149,131.208,64.3384,6.4115
3150,131.250,64.5768,0.5500
3151,131.292,64.4946,0.5398
3152,131.333,64.3521,6.4492
3153,131.375,64.2572,0.9545
3154,131.417,65.0596,7.5001
3155,131.458,65.1384,0.1936
3156,131.500,65.0919,0.2025
3157,131.542,38.2019,27.4782
3158,131.583,38.1180,0.6886
3159,131.625,25.3683,13.3136
3160,131.667,25.4136,0.1403
3161,131.708,25.4179,0.1726
3162,131.750,23.6835,4.3294
3163,131.792,23.6300,0.3891
3164,131.833,21.8148,2.4064
3165,131.875,21.9048,0.1894
3166,131.917,21.8977,0.0839
3167,131.958,49.9354,28.1151
3168,132.000,49.9264,0.4464
3169,132.042,47.1214,5.1616
3170,132.083,46.9783,0.2852
3171,132.125,47.0415,0.2542
3172,132.167,40.3415,10.6634
3173,132.208,40.2983,0.1170
3174,132.250,38.5854,5.0510
3175,132.292,38.7349,0.2395
3176,132.333,38.7705,0.2180
3177,132.375,40.4832,4.2826
3178,132.417,40.4808,0.1307
3179,132.458,46.3129,6.8495
3180,132.500,46.4517,0.2834
3181,132.542,46.4626,0.0959
3182,132.583,34.8791,13.4607
3183,132.625,34.8493,0.3999
3184,132.667,34.5941,2.3371
3185,132.708,34.6519,0.2534
3186,132.750,34.5948,0.2845
3187,132.792,31.8867,4.3961
3188,132.833,31.8327,0.2178
3189,132.875,31.8358,0.3926
3190,132.917,21.2252,15.9028
3191,132.958,21.2418,0.0624
3192,133.000,29.8561,8.8224
3193,133.042,29.8778,0.1257
3194,133.083,29.9005,0.0734
3195,133.125,33.8774,19.8291
3196,133.167,33.8728,0.0815
3197,133.208,58.0322,29.6323
3198,133.250,58.0550,0.1500
3199,133.292,58.0741,0.0408
3200,133.333,71.3756,27.8121
3201,133.375,71.4399,0.6781
3202,133.417,63.6983,22.2266
3203,133.458,63.7543,0.2890
3204,133.500,63.5828,0.3532
3205,133.542,56.0686,26.9440
3206,133.583,56.0701,0.2133
3207,133.625,59.8161,24.0545
3208,133.667,59.7949,0.3356
3209,133.708,59.8254,0.2607
3210,133.750,65.1306,30.3681
3211,133.792,65.1637,0.4308
3212,133.833,23.0972,46.8432
3213,133.875,23.1224,0.0951
3214,133.917,23.1274,0.1019
3215,133.958,44.0102,23.2940
3216,134.000,44.0289,0.1449
3217,134.042,101.6371,70.9261
3218,134.083,101.6437,0.5842
3219,134.125,101.7120,0.5427
3220,134.167,26.2688,76.6931
3221,134.208,26.2591,0.1225
3222,134.250,99.5651,77.0535
3223,134.292,99.5674,0.0863
3224,134.333,99.5999,0.0682
3225,134.375,86.4952,60.0991
3226,134.417,86.4109,1.1319
3227,134.458,68.4996,32.8534
3228,134.500,68.4493,1.0243
3229,134.542,68.6720,0.8161
3230,134.583,41.4679,29.9474
3231,134.625,41.3953,0.4203
3232,134.667,42.8539,36.9067
3233,134.708,43.0376,0.3114
3234,134.750,43.0400,0.2159
3235,134.792,45.0173,5.6519
3236,134.833,45.0728,0.2274
3237,134.875,56.2460,11.2501
3238,134.917,56.3199,0.2337
3239,134.958,56.3429,0.0508
3240,135.000,41.0005,15.9343
3241,135.042,41.0302,0.1173
3242,135.083,41.0259,0.1144
3243,135.125,42.3352,4.6557
3244,135.167,41.5187,1.5947
3245,135.208,54.5493,13.0653
3246,135.250,54.5598,0.0864
3247,135.292,54.5180,0.1422
3248,135.333,53.6577,6.0122
3249,135.375,53.6128,0.3034
3250,135.417,54.1994,4.1701
3251,135.458,54.0031,0.2894
3252,135.500,54.0355,0.1198
3253,135.542,43.5126,12.0943
3254,135.583,43.5080,0.0632
3255,135.625,48.2807,6.4519
3256,135.667,48.3764,0.1771
3257,135.708,48.3902,0.0554
3258,135.750,60.5741,12.9493
3259,135.792,60.4220,0.5414
3260,135.833,79.0457,19.2380
3261,135.875,79.1152,0.2905
3262,135.917,79.0676,0.3105
3263,135.958,39.3889,43.9344
3264,136.000,39.3287,0.4608
3265,136.042,38.8894,16.9235
3266,136.083,38.8303,0.4873
3267,136.125,38.7424,1.5809
3268,136.167,59.0588,24.0291
3269,136.208,58.9865,0.5097
3270,136.250,76.5046,18.6747
3271,136.292,76.6534,0.3327
3272,136.333,76.6067,0.3053
3273,136.375,81.2129,13.9777
3274,136.417,81.1250,0.7905
3275,136.458,69.5401,18.8147
3276,136.500,69.5591,0.0813
3277,136.542,69.5721,0.0286
3278,136.583,82.0074,16.5344
3279,136.625,82.0589,0.2355
3280,136.667,90.9206,12.9073
3281,136.708,91.0387,0.3353
3282,136.750,90.9621,0.3668
3283,136.792,109.5339,21.6206
3284,136.833,109.5617,0.2841
3285,136.875,97.1582,16.2465
3286,136.917,97.2624,0.3415
3287,136.958,97.1237,0.3603
3288,137.000,89.4709,15.6822
3289,137.042,89.3756,0.2886
3290,137.083,113.6075,26.4908
3291,137.125,113.6414,0.2630
3292,137.167,113.6368,0.2319
3293,137.208,100.3137,20.0099
3294,137.250,100.4138,0.2839
3295,137.292,100.4176,0.2521
3296,137.333,109.5955,17.2994
3297,137.375,109.5160,0.4183
3298,137.417,81.7196,29.4509
3299,137.458,81.7344,0.2447
3300,137.500,81.5529,0.3157
3301,137.542,89.2606,14.0429
3302,137.583,89.2194,0.1796
3303,137.625,84.0515,11.0998
3304,137.667,84.0593,0.1469
3305,137.708,84.1133,0.0605
3306,137.750,99.8319,21.1061
3307,137.792,99.9076,1.1311
3308,137.833,85.7756,17.1021
3309,137.875,85.7320,1.0791
3310,137.917,85.8906,0.8459
3311,137.958,45.5151,41.0868
3312,138.000,45.3863,0.7627
3313,138.042,24.5862,22.0036
3314,138.083,24.5935,0.0967
3315,138.125,24.5443,0.0966
3316,138.167,21.4131,10.5348
3317,138.208,21.4114,0.0194
3318,138.250,23.5032,2.2575
3319,138.292,23.6287,0.1432
3320,138.333,23.6191,0.0955
3321,138.375,14.8850,9.1869
3322,138.417,14.8911,0.0137
3323,138.458,16.2782,1.7157
3324,138.500,16.4080,0.1663
3325,138.542,16.4112,0.1400
3326,138.583,17.9852,2.4735
3327,138.625,18.0099,0.0697
3328,138.667,29.7345,12.7003
3329,138.708,29.7467,0.1285
3330,138.750,29.6641,0.1441
3331,138.792,34.9280,25.0468
3332,138.833,34.8315,0.2690
