seconds,rms_dbfs,first_difference_db,positive_db_rise
44.640,-12.10267,-32.30053,1.84905
44.650,-11.59088,-33.01776,0.51180
44.660,-12.27964,-33.66895,0.00000
44.670,-13.41815,-34.36551,0.00000
44.680,-14.07088,-34.33348,0.03203
44.690,-13.72242,-33.44335,1.23860
44.700,-13.50127,-33.10781,0.55669
44.710,-14.29004,-33.77215,0.00000
44.720,-14.20867,-34.38762,0.08138
44.730,-13.73053,-34.25354,0.61221
44.740,-13.88934,-33.79687,0.45667
44.750,-13.87467,-33.39942,0.41212
44.760,-13.50346,-32.69753,1.07310
44.770,-12.75680,-31.91496,1.52923
44.780,-12.78729,-31.72983,0.18513
44.790,-13.86529,-31.93797,0.00000
44.800,-15.78163,-32.19389,0.00000
44.810,-15.48944,-31.91695,0.56912
44.820,-13.18016,-30.81249,3.41374
44.830,-12.73988,-30.35094,0.90183
44.840,-13.63449,-30.98218,0.00000
44.850,-13.36390,-31.21958,0.27059
44.860,-13.58311,-31.32370,0.00000
44.870,-14.26375,-31.46786,0.00000
44.880,-14.83704,-31.28655,0.18131
44.890,-14.26102,-31.20135,0.66122
44.900,-13.78917,-31.50046,0.47186
44.910,-14.56075,-31.80093,0.00000
44.920,-13.85556,-31.62978,0.87635
44.930,-13.72208,-31.42680,0.33645
44.940,-13.48640,-30.99194,0.67054
44.950,-13.55173,-31.05843,0.00000
44.960,-13.01057,-30.88733,0.71226
44.970,-12.61298,-30.50540,0.77952
44.980,-12.32929,-30.48530,0.30378
44.990,-12.21172,-30.68751,0.11757
45.000,-12.22857,-30.91760,0.00000
45.010,-12.60798,-31.17723,0.00000
45.020,-13.43138,-31.25381,0.00000
45.030,-13.25314,-31.25689,0.17824
45.040,-13.99228,-31.60231,0.00000
45.050,-14.84154,-31.52991,0.07240
45.060,-15.09956,-31.14055,0.38936
45.070,-14.82371,-30.54834,0.86806
45.080,-13.98458,-30.38778,0.99969
45.090,-13.81520,-30.39649,0.16937
45.100,-14.13033,-30.34587,0.05062
45.110,-13.72238,-29.95197,0.80184
45.120,-13.78715,-29.79389,0.15808
45.130,-13.73552,-29.95374,0.05162
45.140,-13.47032,-29.87129,0.34766
45.150,-13.19406,-29.98354,0.27626
45.160,-13.25538,-30.10992,0.00000
45.170,-13.66544,-30.20889,0.00000
45.180,-13.22965,-30.03991,0.60478
45.190,-13.48573,-30.17163,0.00000
45.200,-13.43259,-30.17746,0.05314
45.210,-13.37077,-29.82747,0.41182
45.220,-12.82711,-29.84844,0.54366
45.230,-12.18999,-29.58252,0.90304
45.240,-12.45713,-29.11401,0.46851
45.250,-13.19365,-29.29152,0.00000
45.260,-13.96720,-29.40436,0.00000
45.270,-13.90805,-29.19861,0.26490
45.280,-14.73853,-29.43768,0.00000
45.290,-15.07472,-29.82550,0.00000
45.300,-14.41176,-30.00915,0.66296
45.310,-14.82647,-30.16267,0.00000
45.320,-14.95815,-30.13650,0.02617
45.330,-14.17505,-29.89621,1.02338
45.340,-13.99722,-29.75570,0.31834
45.350,-14.77291,-29.91127,0.00000
45.360,-14.49386,-29.62382,0.56649
45.370,-13.55381,-29.16376,1.40012
45.380,-14.03364,-29.32881,0.00000
45.390,-13.68071,-29.07186,0.60989
45.400,-13.25681,-28.58951,0.90624
45.410,-13.06204,-28.38872,0.39556
45.420,-13.39265,-28.64432,0.00000
45.430,-13.81600,-28.79568,0.00000
45.440,-13.51208,-28.59195,0.50765
45.450,-13.64795,-29.07187,0.00000
45.460,-13.61612,-29.56002,0.03183
45.470,-14.08558,-29.69026,0.00000
45.480,-14.14973,-29.65400,0.03626
45.490,-13.95654,-29.20437,0.64282
45.500,-14.06655,-29.20022,0.00415
45.510,-14.52625,-29.76359,0.00000
45.520,-14.69311,-30.07622,0.00000
45.530,-14.87996,-30.34621,0.00000
